condsFile,trialsType,trialsNum,trialNum,taskLoop.thisRepN,taskLoop.thisTrialN,taskLoop.thisN,taskLoop.thisIndex,trialsLoop.thisRepN,trialsLoop.thisTrialN,trialsLoop.thisN,trialsLoop.thisIndex,instrText.started,instrText.stopped,trialMouse.x,trialMouse.y,trialMouse.leftButton,trialMouse.midButton,trialMouse.rightButton,trialMouse.time,trialMouse.started,trialMouse.stopped,step,targetangle_deg,trialTarget.started,trialTarget.stopped,trialHome.started,trialHome.stopped,trialCursor.started,trialCursor.stopped,trialCount.started,trialCount.stopped,participant,taskVer,date,expName,psychopyVersion,frameRate,
mReversal1Cond.xlsx,1,1,18,0,0,0,0,0,0,0,17,16.61451239977032,None,"[0.3854166666666667, 0.60546875, 0.6067708333333334, 0.6067708333333334, 0.6067708333333334, 0.6067708333333334, 0.6041666666666666, 0.6002604166666666, 0.59765625, 0.59375, 0.58984375, 0.5833333333333334, 0.57421875, 0.5572916666666666, 0.5247395833333334, 0.5065104166666666, 0.4908854166666667, 0.4765625, 0.4583333333333333, 0.4348958333333333, 0.3984375, 0.3736979166666667, 0.3541666666666667, 0.328125, 0.296875, 0.2630208333333333, 0.23046875, 0.19661458333333334, 0.18489583333333334, 0.17708333333333334, 0.16666666666666666, 0.15234375, 0.12630208333333334, 0.11328125, 0.09635416666666667, 0.07942708333333333, 0.06640625, 0.05859375, 0.0546875, 0.049479166666666664, 0.046875, 0.044270833333333336, 0.041666666666666664, 0.036458333333333336, 0.032552083333333336, 0.020833333333333332, 0.014322916666666666, 0.0078125, 0.00390625, 0.0013020833333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015625, 0.053385416666666664, 0.14583333333333334, 0.21223958333333334, 0.2565104166666667, 0.28515625, 0.3033854166666667, 0.3177083333333333, 0.3229166666666667, 0.3294270833333333, 0.33203125, 0.3346354166666667, 0.3372395833333333, 0.33984375, 0.34765625, 0.3528645833333333, 0.3541666666666667, 0.35546875, 0.35546875, 0.35546875, 0.3541666666666667, 0.34375, 0.3255208333333333, 0.3098958333333333, 0.28125, 0.2513020833333333, 0.20963541666666666, 0.140625, 0.109375, 0.08854166666666667, 0.07421875, 0.06770833333333333, 0.061197916666666664, 0.05859375, 0.057291666666666664, 0.055989583333333336, 0.0546875, 0.053385416666666664, 0.05078125, 0.048177083333333336, 0.045572916666666664, 0.044270833333333336, 0.04296875, 0.0390625, 0.033854166666666664, 0.015625]","[-0.09244791666666667, -0.08854166666666667, -0.08723958333333333, -0.0859375, -0.08463541666666667, -0.07942708333333333, -0.07421875, -0.06901041666666667, -0.06380208333333333, -0.057291666666666664, -0.052083333333333336, -0.045572916666666664, -0.0390625, -0.02734375, -0.010416666666666666, -0.0026041666666666665, 0.0026041666666666665, 0.0078125, 0.01171875, 0.018229166666666668, 0.022135416666666668, 0.022135416666666668, 0.022135416666666668, 0.020833333333333332, 0.014322916666666666, 0.0078125, -0.0013020833333333333, -0.0078125, -0.013020833333333334, -0.013020833333333334, -0.014322916666666666, -0.014322916666666666, -0.01171875, -0.010416666666666666, -0.006510416666666667, -0.0026041666666666665, 0.0, 0.0026041666666666665, 0.0026041666666666665, 0.0026041666666666665, 0.00390625, 0.00390625, 0.005208333333333333, 0.0078125, 0.0078125, 0.01171875, 0.013020833333333334, 0.013020833333333334, 0.013020833333333334, 0.013020833333333334, 0.013020833333333334, 0.013020833333333334, 0.013020833333333334, 0.013020833333333334, 0.013020833333333334, 0.013020833333333334, 0.014322916666666666, 0.029947916666666668, 0.06770833333333333, 0.13932291666666666, 0.1796875, 0.20703125, 0.22005208333333334, 0.23177083333333334, 0.23567708333333334, 0.23697916666666666, 0.23828125, 0.23828125, 0.23828125, 0.23958333333333334, 0.23958333333333334, 0.24088541666666666, 0.24348958333333334, 0.24479166666666666, 0.24479166666666666, 0.24479166666666666, 0.24479166666666666, 0.24479166666666666, 0.24348958333333334, 0.23046875, 0.21354166666666666, 0.19140625, 0.17057291666666666, 0.14322916666666666, 0.10416666666666667, 0.0859375, 0.07291666666666667, 0.06510416666666667, 0.059895833333333336, 0.0546875, 0.053385416666666664, 0.052083333333333336, 0.052083333333333336, 0.05078125, 0.05078125, 0.049479166666666664, 0.049479166666666664, 0.049479166666666664, 0.049479166666666664, 0.048177083333333336, 0.046875, 0.044270833333333336, 0.033854166666666664]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.01015960006043315, 0.02856669994071126, 0.054740000050514936, 0.07214080030098557, 0.0892492001876235, 0.10585610009729862, 0.12282499996945262, 0.1396013000048697, 0.15591250034049153, 0.1725161001086235, 0.18903749994933605, 0.20579069992527366, 0.22249950002878904, 0.2391043002717197, 0.2560136001557112, 0.2723338999785483, 0.2890906003303826, 0.3058656002394855, 0.32240370009094477, 0.3394055999815464, 0.3559520998969674, 0.3723691003397107, 0.3892328003421426, 0.4056498999707401, 0.42241810029372573, 0.43908239994198084, 0.45660190004855394, 0.47228650003671646, 0.48902380000799894, 0.5056688003242016, 0.5223600999452174, 0.5390596999786794, 0.5557019002735615, 0.5726025002077222, 0.589321699924767, 0.6056884001009166, 0.6223854999989271, 0.6391428001224995, 0.6556743001565337, 0.672463099937886, 0.6889629000797868, 0.7055744999088347, 0.7223009001463652, 0.7390771000646055, 0.7557101999409497, 0.7721367003396153, 0.7890949002467096, 0.805644900072366, 0.822286400012672, 0.8391128000803292, 0.85537080001086, 0.8720376002602279, 0.8886155001819134, 0.9053640998899937, 0.9220807999372482, 0.9384773001074791, 0.9557052999734879, 0.9722985001280904, 0.9894222002476454, 1.0057182000018656, 1.022389099933207, 1.0392197002656758, 1.055846200324595, 1.0726358001120389, 1.0897534000687301, 1.1064565000124276, 1.1222637998871505, 1.1390488003380597, 1.1555838002823293, 1.1728111999109387, 1.1889349999837577, 1.2059149001725018, 1.2222513002343476, 1.2383126001805067, 1.2549852998927236, 1.2718318002298474, 1.2884586001746356, 1.3056419999338686, 1.3218147000297904, 1.3384413002058864, 1.3550594002008438, 1.3717082003131509, 1.3884646003134549, 1.4057356999255717, 1.4220818001776934, 1.4386880001984537, 1.4553861999884248, 1.4720216998830438, 1.4890848998911679, 1.5056468001566827, 1.5221037999726832, 1.5388370002619922, 1.5553644001483917, 1.5721726003102958, 1.5890826000832021, 1.605720499996096, 1.6221882998943329, 1.6387130003422499, 1.6555087002925575, 1.6720592002384365, 1.6886146003380418, 1.7053594999015331, 1.7224067999050021]",17.33097429992631,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",30,17.33097429992631,None,17.33097429992631,None,17.33097429992631,None,17.33097429992631,None,a,1,2020_Jul_13_1530,mReversalNewAlpha2,2020.1.3,60.030603736977284,
mReversal1Cond.xlsx,1,1,11,0,0,0,0,0,1,1,10,,,"[0.0078125, -0.013020833333333334, -0.015625, -0.018229166666666668, -0.018229166666666668, -0.018229166666666668, -0.018229166666666668, -0.018229166666666668, -0.018229166666666668, -0.018229166666666668, -0.018229166666666668, -0.018229166666666668, -0.016927083333333332, -0.0078125, 0.006510416666666667, 0.028645833333333332, 0.0625, 0.09765625, 0.15494791666666666, 0.20963541666666666, 0.265625, 0.2877604166666667, 0.3033854166666667, 0.3138020833333333, 0.3190104166666667, 0.3203125, 0.3203125, 0.3190104166666667, 0.3177083333333333, 0.3151041666666667, 0.3125, 0.30078125, 0.29296875, 0.2591145833333333, 0.23177083333333334, 0.20182291666666666, 0.171875, 0.14583333333333334, 0.12109375, 0.11328125, 0.11067708333333333, 0.109375, 0.109375, 0.109375, 0.109375, 0.11197916666666667, 0.11848958333333333, 0.12369791666666667, 0.12760416666666666, 0.12760416666666666, 0.11328125, 0.09375, 0.06901041666666667, 0.052083333333333336, 0.04296875, 0.037760416666666664, 0.03515625]","[0.029947916666666668, 0.010416666666666666, 0.006510416666666667, 0.0, -0.0013020833333333333, -0.0026041666666666665, -0.005208333333333333, -0.006510416666666667, -0.0078125, -0.0078125, -0.0078125, -0.0078125, -0.006510416666666667, 0.0, 0.013020833333333334, 0.03515625, 0.06901041666666667, 0.10286458333333333, 0.15364583333333334, 0.19921875, 0.24088541666666666, 0.2591145833333333, 0.2799479166666667, 0.2994791666666667, 0.3151041666666667, 0.3307291666666667, 0.3372395833333333, 0.3411458333333333, 0.3424479166666667, 0.3450520833333333, 0.34765625, 0.3541666666666667, 0.3567708333333333, 0.36328125, 0.3645833333333333, 0.36328125, 0.3541666666666667, 0.34375, 0.3294270833333333, 0.3229166666666667, 0.3203125, 0.3177083333333333, 0.31640625, 0.31640625, 0.31640625, 0.3098958333333333, 0.30078125, 0.28515625, 0.26171875, 0.22916666666666666, 0.17057291666666666, 0.12890625, 0.08854166666666667, 0.0625, 0.049479166666666664, 0.040364583333333336, 0.03515625]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00531439995393157, 0.01705710031092167, 0.038134099915623665, 0.05494750011712313, 0.07189889997243881, 0.08917990000918508, 0.10515680024400353, 0.12225730018690228, 0.13841400016099215, 0.1549349999986589, 0.1717888000421226, 0.18859940022230148, 0.20620790030807257, 0.22214990016072989, 0.23843959998339415, 0.25521699991077185, 0.27214220026507974, 0.2885642000474036, 0.30519969994202256, 0.32219200022518635, 0.33836070029065013, 0.3556997003033757, 0.3718785000964999, 0.38850710028782487, 0.4055157001130283, 0.42187480023130774, 0.43893889989703894, 0.45470499992370605, 0.47198820021003485, 0.4884834000840783, 0.5051576001569629, 0.521879100240767, 0.5382870002649724, 0.5547736003063619, 0.5717529002577066, 0.5883504003286362, 0.6051123002544045, 0.6227255999110639, 0.6382881999015808, 0.6550104999914765, 0.671783400233835, 0.6882752003148198, 0.7048375001177192, 0.7214790000580251, 0.7385424999520183, 0.7550670001655817, 0.7717245002277195, 0.7881539002992213, 0.8051897003315389, 0.8215139000676572, 0.8396250000223517, 0.8548671002499759, 0.8720344002358615, 0.8883116999641061, 0.9058620999567211, 0.9217520002275705, 0.9388538999482989]",19.052520899567753,None,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",60,19.052520899567753,None,19.052520899567753,None,19.052520899567753,None,19.052520899567753,None,a,1,2020_Jul_13_1530,mReversalNewAlpha2,2020.1.3,60.030603736977284,
mReversal1Cond.xlsx,1,1,5,0,0,0,0,0,2,2,4,,,"[0.033854166666666664, 0.033854166666666664, 0.033854166666666664, 0.032552083333333336, 0.03125, 0.029947916666666668, 0.026041666666666668, 0.020833333333333332, 0.014322916666666666, 0.005208333333333333, -0.006510416666666667, -0.016927083333333332, -0.0234375, -0.028645833333333332, -0.03125, -0.03125, -0.03125, -0.02734375, -0.005208333333333333, 0.033854166666666664, 0.12109375, 0.17578125, 0.22786458333333334, 0.265625, 0.3046875, 0.328125, 0.3411458333333333, 0.3502604166666667, 0.3541666666666667, 0.359375, 0.3658854166666667, 0.37109375, 0.3736979166666667, 0.3736979166666667, 0.3736979166666667, 0.3736979166666667, 0.3736979166666667, 0.3736979166666667, 0.3723958333333333, 0.35546875, 0.3359375, 0.3020833333333333, 0.25390625, 0.18359375, 0.1171875, 0.0390625, 0.009114583333333334]","[0.032552083333333336, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.028645833333333332, 0.028645833333333332, 0.024739583333333332, 0.022135416666666668, 0.015625, 0.009114583333333334, 0.0026041666666666665, -0.005208333333333333, -0.0078125, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.0026041666666666665, 0.015625, 0.0703125, 0.11328125, 0.15494791666666666, 0.18359375, 0.20833333333333334, 0.22395833333333334, 0.23307291666666666, 0.23958333333333334, 0.24348958333333334, 0.24609375, 0.24869791666666666, 0.2513020833333333, 0.25390625, 0.25390625, 0.25390625, 0.25390625, 0.25390625, 0.25390625, 0.2526041666666667, 0.22786458333333334, 0.20833333333333334, 0.18359375, 0.15234375, 0.109375, 0.06901041666666667, 0.026041666666666668, 0.014322916666666666]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.008238199632614851, 0.018413799814879894, 0.04082029964774847, 0.058101499918848276, 0.07518879976123571, 0.09193009976297617, 0.108464399818331, 0.12543069990351796, 0.14180490002036095, 0.15821919962763786, 0.1754366997629404, 0.19171269983053207, 0.20890520000830293, 0.22506089974194765, 0.24143789988011122, 0.25800919998437166, 0.27508809976279736, 0.2917639999650419, 0.30871000001206994, 0.3246802999638021, 0.34144539991393685, 0.3577874000184238, 0.3745426000095904, 0.39127929974347353, 0.4083438999950886, 0.4247109997086227, 0.441221899818629, 0.4578585000708699, 0.4752599997445941, 0.49244159972295165, 0.5090244999155402, 0.52532529970631, 0.5413573998957872, 0.5579756996594369, 0.57512759976089, 0.5912886997684836, 0.6082530999556184, 0.6246898998506367, 0.6413809000514448, 0.6578969997353852, 0.6745746997185051, 0.6910417997278273, 0.7078940998762846, 0.7248275997117162, 0.7413355000317097, 0.7578837997280061, 0.7746696998365223]",20.000957099720836,None,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",30,20.000957099720836,None,20.000957099720836,None,20.000957099720836,None,20.000957099720836,None,a,1,2020_Jul_13_1530,mReversalNewAlpha2,2020.1.3,60.030603736977284,
mReversal1Cond.xlsx,1,1,8,0,0,0,0,0,3,3,7,,,"[-0.0026041666666666665, -0.018229166666666668, -0.01953125, -0.02734375, -0.032552083333333336, -0.037760416666666664, -0.048177083333333336, -0.059895833333333336, -0.06901041666666667, -0.07942708333333333, -0.0859375, -0.08723958333333333, -0.08723958333333333, -0.08723958333333333, -0.08463541666666667, -0.07682291666666667, -0.06510416666666667, -0.033854166666666664, 0.0, 0.044270833333333336, 0.09375, 0.13151041666666666, 0.16015625, 0.1796875, 0.20182291666666666, 0.2109375, 0.21744791666666666, 0.22265625, 0.22526041666666666, 0.2265625, 0.22786458333333334, 0.23307291666666666, 0.23567708333333334, 0.23697916666666666, 0.23697916666666666, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23046875, 0.21354166666666666, 0.1875, 0.15104166666666666, 0.0859375, 0.05078125, 0.029947916666666668, 0.022135416666666668, 0.01953125, 0.014322916666666666]","[0.010416666666666666, 0.00390625, 0.00390625, 0.0013020833333333333, 0.0013020833333333333, -0.0013020833333333333, -0.0026041666666666665, -0.005208333333333333, -0.009114583333333334, -0.014322916666666666, -0.01953125, -0.01953125, -0.01953125, -0.01953125, -0.01953125, -0.016927083333333332, -0.009114583333333334, 0.018229166666666668, 0.0625, 0.12630208333333334, 0.20052083333333334, 0.2643229166666667, 0.3059895833333333, 0.3359375, 0.36328125, 0.37109375, 0.3763020833333333, 0.37890625, 0.3815104166666667, 0.3841145833333333, 0.3854166666666667, 0.3932291666666667, 0.3971354166666667, 0.3997395833333333, 0.4010416666666667, 0.4010416666666667, 0.4010416666666667, 0.4010416666666667, 0.4010416666666667, 0.3932291666666667, 0.3671875, 0.3268229166666667, 0.2786458333333333, 0.19791666666666666, 0.1484375, 0.10546875, 0.07682291666666667, 0.057291666666666664, 0.036458333333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00791399972513318, 0.02046199981123209, 0.04148999974131584, 0.05910820001736283, 0.07581449998542666, 0.09228809969499707, 0.1089550000615418, 0.1257015997543931, 0.1425262000411749, 0.16085659991949797, 0.17564859986305237, 0.1917936997488141, 0.20817459980025887, 0.225246399641037, 0.24192359996959567, 0.2586186998523772, 0.2754965000785887, 0.29209919972345233, 0.3086091997101903, 0.3252192996442318, 0.34179320000112057, 0.3585985996760428, 0.3751415000297129, 0.392053899820894, 0.4086090996861458, 0.4252027999609709, 0.4417952997609973, 0.4586120997555554, 0.47598089976236224, 0.4918080000206828, 0.5088837998919189, 0.5256162998266518, 0.5420419997535646, 0.5589864999055862, 0.5752192996442318, 0.5918541997671127, 0.6086323000490665, 0.6252544997259974, 0.6419973000884056, 0.6588322999887168, 0.6756575996987522, 0.6924304999411106, 0.7091007996350527, 0.7256128997541964, 0.7422074000351131, 0.7584702996537089, 0.7757665999233723, 0.7925840998068452, 0.8089828998781741]",20.784931699745357,None,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",60,20.784931699745357,None,20.784931699745357,None,20.784931699745357,None,20.784931699745357,None,a,1,2020_Jul_13_1530,mReversalNewAlpha2,2020.1.3,60.030603736977284,
mReversal1Cond.xlsx,1,1,17,0,0,0,0,0,4,4,16,,,"[0.01171875, 0.0078125, 0.00390625, 0.0013020833333333333, 0.0, -0.0013020833333333333, -0.00390625, -0.005208333333333333, -0.006510416666666667, -0.0078125, -0.0078125, -0.0078125, -0.0078125, -0.0078125, -0.0078125, -0.0078125, -0.0026041666666666665, 0.010416666666666666, 0.040364583333333336, 0.13541666666666666, 0.24088541666666666, 0.33984375, 0.4361979166666667, 0.5169270833333334, 0.5729166666666666, 0.6067708333333334, 0.6106770833333334, 0.6106770833333334, 0.6106770833333334, 0.6106770833333334, 0.6106770833333334, 0.6106770833333334, 0.6080729166666666, 0.5950520833333334, 0.57421875, 0.5377604166666666, 0.4869791666666667, 0.4153645833333333, 0.3645833333333333, 0.3294270833333333, 0.3125, 0.2890625, 0.2591145833333333, 0.21223958333333334, 0.16015625, 0.08984375, 0.0625, 0.046875, 0.037760416666666664, 0.032552083333333336, 0.029947916666666668]","[0.029947916666666668, 0.020833333333333332, 0.015625, 0.010416666666666666, 0.0078125, 0.005208333333333333, 0.0026041666666666665, 0.0, -0.0013020833333333333, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0026041666666666665, -0.0013020833333333333, 0.006510416666666667, 0.02734375, 0.08072916666666667, 0.12630208333333334, 0.16015625, 0.1875, 0.21223958333333334, 0.22526041666666666, 0.23567708333333334, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23828125, 0.23567708333333334, 0.23177083333333334, 0.22395833333333334, 0.21354166666666666, 0.203125, 0.1953125, 0.18619791666666666, 0.18098958333333334, 0.17317708333333334, 0.15755208333333334, 0.13671875, 0.11458333333333333, 0.08203125, 0.06640625, 0.0546875, 0.045572916666666664, 0.0390625, 0.032552083333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.007640500087291002, 0.01944820024073124, 0.040697900112718344, 0.057869600132107735, 0.07514730002731085, 0.0912775001488626, 0.1081610000692308, 0.12438790034502745, 0.14127260027453303, 0.15750590013340116, 0.17438710015267134, 0.1908909003250301, 0.20758730033412576, 0.2242394001223147, 0.2412831000983715, 0.2578710000962019, 0.2750523001886904, 0.2914990000426769, 0.30810200003907084, 0.32476660003885627, 0.3414761000312865, 0.35778710013255477, 0.3745547002181411, 0.3916136003099382, 0.40793460002169013, 0.4244921999052167, 0.4410449001006782, 0.4574687001295388, 0.4741454999893904, 0.4907345003448427, 0.5076073003001511, 0.5242178002372384, 0.541577700059861, 0.5578368003480136, 0.5743277003057301, 0.5913345003500581, 0.6082617999054492, 0.624401300214231, 0.6413540001958609, 0.658173100091517, 0.6742973001673818, 0.6911848001182079, 0.7083644000813365, 0.7244546003639698, 0.7412650999613106, 0.7578606000170112, 0.7742809001356363, 0.7910329001024365, 0.8078280999325216, 0.8241775999777019, 0.8411062001250684]",21.601159799844027,None,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",30,21.601159799844027,None,21.601159799844027,None,21.601159799844027,None,21.601159799844027,None,a,1,2020_Jul_13_1530,mReversalNewAlpha2,2020.1.3,60.030603736977284,
